
time,npos,epos,alt,phi,theta,psi,vel,alpha,beta,p,q,r,nx,ny,nz,mach,qbar,ps,thrust,ele,ail,rud

 0.00000, 0.00000, 0.00000,15000.00000, 0.00000, 4.53071, 0.00000,500.00000, 4.53071, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,2109.41287,-2.24415,-0.09358, 0.09447,
 0.10000, 0.00000, 0.00000,15000.00000, 0.00000, 4.53071, 0.00000,500.00000, 4.53071, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,2109.41287,-2.24415,-0.09358, 0.09447,
 0.20000, 0.00000, 0.00000,15000.00000, 0.00000, 4.53071, 0.00000,500.00000, 4.53071, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,2109.41287,-2.24415,-0.09358, 0.09447,
 0.30000, 0.00000, 0.00000,15000.00000, 0.00000, 4.53071, 0.00000,500.00000, 4.53071, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,2109.41287,-2.24415,-0.09358, 0.09447,
 0.40000, 0.00000, 0.00000,15000.00000, 0.00000, 4.53071, 0.00000,500.00000, 4.53071, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,2109.41287,-2.24415,-0.09358, 0.09447,
 0.50000, 0.00000, 0.00000,15000.00000, 0.00000, 4.53071, 0.00000,500.00000, 4.53071, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,2109.41287,-2.24415,-0.09358, 0.09447,
 0.60000, 0.00000, 0.00000,15000.00000, 0.00000, 4.53071, 0.00000,500.00000, 4.53071, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,2109.41287,-2.24415,-0.09358, 0.09447,
 0.70000, 0.00000, 0.00000,15000.00000, 0.00000, 4.53071, 0.00000,500.00000, 4.53071, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,2109.41287,-2.24415,-0.09358, 0.09447,
 0.80000, 0.00000, 0.00000,15000.00000, 0.00000, 4.53071, 0.00000,500.00000, 4.53071, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,2109.41287,-2.24415,-0.09358, 0.09447,
 0.90000, 0.00000, 0.00000,15000.00000, 0.00000, 4.53071, 0.00000,500.00000, 4.53071, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,2109.41287,-2.24415,-0.09358, 0.09447,
 1.00000, 0.00000, 0.00000,15000.00000, 0.00000, 4.53071, 0.00000,500.00000, 4.53071, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,2109.41287,-2.24415,-0.09358, 0.09447,
 1.10000, 0.00000, 0.00000,15000.00000, 0.00000, 4.53071, 0.00000,500.00000, 4.53071, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,2109.41287,-2.24415,-0.09358, 0.09447,
 1.20000, 0.00000, 0.00000,15000.00000, 0.00000, 4.53071, 0.00000,500.00000, 4.53071, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,2109.41287,-2.24415,-0.09358, 0.09447,
 1.30000, 0.00000, 0.00000,15000.00000, 0.00000, 4.53071, 0.00000,500.00000, 4.53071, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,2109.41287,-2.24415,-0.09358, 0.09447,
 1.40000, 0.00000, 0.00000,15000.00000, 0.00000, 4.53071, 0.00000,500.00000, 4.53071, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,2109.41287,-2.24415,-0.09358, 0.09447,
 1.50000, 0.00000, 0.00000,15000.00000, 0.00000, 4.53071, 0.00000,500.00000, 4.53071, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,2109.41287,-2.24415,-0.09358, 0.09447,
 1.60000, 0.00000, 0.00000,15000.00000, 0.00000, 4.53071, 0.00000,500.00000, 4.53071, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,2109.41287,-2.24415,-0.09358, 0.09447,
 1.70000, 0.00000, 0.00000,15000.00000, 0.00000, 4.53071, 0.00000,500.00000, 4.53071, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,2109.41287,-2.24415,-0.09358, 0.09447,
 1.80000, 0.00000, 0.00000,15000.00000, 0.00000, 4.53071, 0.00000,500.00000, 4.53071, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,2109.41287,-2.24415,-0.09358, 0.09447,
 1.90000, 0.00000, 0.00000,15000.00000, 0.00000, 4.53071, 0.00000,500.00000, 4.53071, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,2109.41287,-2.24415,-0.09358, 0.09447,
 2.00000, 0.00000, 0.00000,15000.00000, 0.00000, 4.53071, 0.00000,500.00000, 4.53071, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,2109.41287,-2.24415,-0.09358, 0.09447,
 2.10000, 0.00000, 0.00000,15000.00000, 0.00000, 4.53071, 0.00000,500.00000, 4.53071, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,2109.41287,-2.24415,-0.09358, 0.09447,
 2.20000, 0.00000, 0.00000,15000.00000, 0.00000, 4.53071, 0.00000,500.00000, 4.53071, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,2109.41287,-2.24415,-0.09358, 0.09447,
 2.30000, 0.00000, 0.00000,15000.00000, 0.00000, 4.53071, 0.00000,500.00000, 4.53071, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,2109.41287,-2.24415,-0.09358, 0.09447,
 2.40000, 0.00000, 0.00000,15000.00000, 0.00000, 4.53071, 0.00000,500.00000, 4.53071, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,2109.41287,-2.24415,-0.09358, 0.09447,
 2.50000, 0.00000, 0.00000,15000.00000, 0.00000, 4.53071, 0.00000,500.00000, 4.53071, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,2109.41287,-2.24415,-0.09358, 0.09447,
 2.60000, 0.00000, 0.00000,15000.00000, 0.00000, 4.53071, 0.00000,500.00000, 4.53071, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,2109.41287,-2.24415,-0.09358, 0.09447,
 2.70000, 0.00000, 0.00000,15000.00000, 0.00000, 4.53071, 0.00000,500.00000, 4.53071, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,2109.41287,-2.24415,-0.09358, 0.09447,
 2.80000, 0.00000, 0.00000,15000.00000, 0.00000, 4.53071, 0.00000,500.00000, 4.53071, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,2109.41287,-2.24415,-0.09358, 0.09447,
